"","ZCTA5CE20","RPL_theme1","RPL_theme2","RPL_theme3","RPL_theme4","STATE_ABBR","TOTAL","Urbanicity"
"6621","25865",0.8084,0.463,0.2029,0.4222,"WV",1299,0
"6622","25180",0.5343,0.6367,0,0.1175,"WV",65,0
"6623","25062",0.6254,0.4677,0,0.1251,"WV",132,0
"6624","25849",0.6523,0.035,0.3068,0,"WV",474,0
"6625","25173",0.7782,0.2048,0.3796,0.1085,"WV",327,0
"6626","25907",0.7076,0.2299,0,0,"WV",100,0
"6627","25541",0.65,0.4929,0.2144,0.5509,"WV",8482,1
"6628","26184",0.6397,0.7423,0.1249,0.5005,"WV",2250,0
"6629","24827",0.6693,0.669,0.0809,0.6328,"WV",1717,0
"6630","25875",0.9455,0.4283,0,0.3461,"WV",504,0
"6631","24738",0.6076,0.997,0,0.0941,"WV",168,0
"6632","25071",0.6981,0.8473,0.4737,0.5784,"WV",11927,0
"6633","25306",0.7726,0.9345,0.2978,0.8672,"WV",6428,1
"6634","25061",0.9143,0.8694,0,0.4661,"WV",647,1
"6635","25107",0.4088,0.3244,0.1496,0.5001,"WV",409,0
"6636","26133",0.6957,0.9399,0.1834,0.4991,"WV",1369,0
"6637","26181",0.4032,0.574,0.1153,0.1314,"WV",6088,0
"6638","26287",0.7498,0.8453,0.1834,0.5776,"WV",2875,0
"6639","26343",0.7968,0.8065,0,0.327,"WV",298,0
"6640","25259",0.5876,0.8057,0.0874,0.2656,"WV",536,0
"6641","25275",0.5466,0.4445,0.2358,0.226,"WV",1933,0
"6642","25276",0.924,0.8965,0.1641,0.8459,"WV",7718,0
"6643","26629",0.5094,0.5327,0.2972,0.091,"WV",425,0
"6644","26755",0.4036,0.3958,0.2752,0.301,"WV",725,0
"6645","26136",0.7217,0.108,0,0.368,"WV",852,0
"6646","26293",0.7112,0.0251,0,0.0852,"WV",666,0
"6647","26271",0.5873,0.8133,0.083,0.4014,"WV",320,0
"6648","26339",0.012,0.0104,0,0.246,"WV",227,0
"6649","25267",0.7105,0.9357,0.1578,0.0966,"WV",737,0
"6650","25141",0.8074,0.9982,0,0.3943,"WV",205,0
"6651","26159",0.7173,0.9384,0.1153,0.3998,"WV",2820,1
"6652","25043",0.9375,0.9157,0.0773,0.6849,"WV",1723,0
"6653","26438",0.191,0.5958,0,0.1296,"WV",275,1
"6654","25981",0.8965,0.7748,0.1727,0.2182,"WV",733,0
"6655","24976",0.7746,0.7777,0.6909,0.2234,"WV",1129,0
"6656","26385",0.3218,0.5888,0.1091,0.2546,"WV",3348,0
"6657","26366",0.1554,0.0497,0,0,"WV",100,1
"6658","25958",0.7082,0.9933,0.1153,0.1598,"WV",929,0
"6659","26386",0.8932,0.821,0.1153,0.4335,"WV",2307,0
"6660","26676",0.2495,0.5636,0,0.0487,"WV",589,0
"6661","26377",0.7125,0.2958,0,0.2352,"WV",609,0
"6662","25111",0.9576,0.0993,0,0.3644,"WV",748,0
"6663","26610",0.9323,0.9005,0,0.3479,"WV",1081,0
"6664","25125",0.879,0.4711,0.0874,0.5642,"WV",646,0
"6665","25557",0.8855,0.8105,0,0.4591,"WV",1528,0
"6666","25571",0.7841,0.6461,0.2144,0.3992,"WV",1886,0
"6667","26291",0.0115,0.0285,0,0,"WV",75,0
"6668","24938",0.134,0.6309,0.2405,0.2592,"WV",1652,0
"6669","25550",0.7534,0.8702,0.339,0.8188,"WV",8893,1
"6670","25634",0.8057,0.0917,0,0.6796,"WV",650,0
"6671","25621",0.9744,0.9607,0,0.3712,"WV",2079,0
"6672","25113",0.7203,0.9443,0.4382,0.454,"WV",858,0
"6673","25688",0.5106,0.3902,0,0.2646,"WV",395,0
"6674","25285",0.2503,0.3749,0.2321,0.14,"WV",574,0
"6675","25181",0.7907,0.964,0.0925,0.3765,"WV",1450,0
"6676","24816",0.203,0.484,0.4164,0.1234,"WV",185,0
"6677","24887",0.1683,0.0522,0,0.1582,"WV",15,0
"6678","24830",0.9769,0.7147,0.2512,0.3651,"WV",84,0
"6679","24888",0.7681,0.9979,0.3219,0.2487,"WV",125,0
"6680","25699",0.7056,0.1968,0,0.1242,"WV",153,0
"6681","25028",0.9915,0.3853,0,0.3861,"WV",343,0
"6682","24622",0.7783,0.8856,0.1065,0.2368,"VA",742,0
"6683","24873",0.6668,0.9153,0.2666,0.1375,"WV",343,0
"6684","25030",0.6846,0.4372,0,0.3231,"WV",237,0
"6685","26812",0.6597,0.6697,0.5361,0.1592,"WV",1639,0
"6686","26884",0.5803,0.2687,0.5268,0.6017,"WV",740,0
"6687","26845",0.335,0.0404,0,0.2164,"WV",512,0
"6688","26731",0.3857,0.199,0,0.0796,"WV",224,0
"6689","26739",0.7832,0.5479,0.1217,0.2709,"WV",660,0
"6690","26720",0.9993,0.9633,0.2995,0.0701,"WV",176,0
"6691","26851",0.4261,0.1405,0.5458,0.4213,"WV",2184,0
"6692","25420",0.3105,0.2845,0.2476,0.3674,"WV",4058,0
"6693","25403",0.3484,0.3435,0.6013,0.5596,"WV",13586,1
"6694","25419",0.4211,0.278,0.5411,0.4867,"WV",9998,1
"6695","26342",0.9428,0.2961,0,0.3229,"WV",296,0
"6696","25570",0.9737,0.9732,0.0954,0.9111,"WV",6576,0
"6697","25812",0.93,0.7561,0.3429,0.5438,"WV",1893,0
"6698","25854",0.1321,0.1645,0,0.1419,"WV",1215,0
"6699","25534",0.9989,0.7451,0,0.6419,"WV",160,0
"6700","25213",0.1002,0.1882,0.2002,0.6098,"WV",5999,1
"6701","25901",0.9113,0.918,0.4638,0.9234,"WV",11888,1
"6702","25530",0.7891,0.6379,0.3456,0.6662,"WV",4959,1
"6703","25517",0.823,0.5389,0,0.3402,"WV",2368,0
"6704","25093",0.7834,0.9621,0,0.2925,"WV",82,0
"6705","25081",0.4471,0.2574,0.2212,0.2987,"WV",1283,0
"6706","25024",0.8302,0.2838,0.0978,0.4973,"WV",715,0
"6707","25204",0.3211,0.306,0,0.3771,"WV",216,0
"6708","24843",0.7599,0.3299,0,0.1103,"WV",89,0
"6709","25169",0.491,0.4174,0,0.1436,"WV",724,0
"6710","24836",0.8231,0.9394,0.3787,0.5801,"WV",549,1
"6711","24920",0.6004,0.5037,0,0.6006,"WV",332,0
"6712","25022",0.7582,0.6077,0,0.3784,"WV",146,0
"6713","24866",0.8935,0.8569,0.2057,0.1315,"WV",241,0
"6714","25696",0.1373,0.994,0,0.3478,"WV",143,0
"6715","24604",0.9997,0.849,0.1282,0.5764,"VA",559,0
"6716","25021",0.9241,0.5003,0,0.705,"WV",370,0
"6717","25564",0.8508,0.2956,0,0.2853,"WV",2083,0
"6718","25624",0.8627,0.125,0,0.3363,"WV",317,0
"6719","25671",0.9525,0.851,0,0.5553,"WV",1240,0
"6720","25133",0.9931,0.9971,0,0.5859,"WV",1031,0
"6721","26866",0.7066,0.9723,0.0954,0.1039,"WV",833,0
"6722","26217",0.966,0.0675,0,0.2933,"WV",353,0
"6723","25428",0.7328,0.6266,0.6178,0.4302,"WV",11078,1
"6724","26351",0.9273,0.2121,0.8048,0.9534,"WV",4825,1
"6725","26619",0.7523,0.3115,0.3366,0.0802,"WV",462,0
"6726","26611",0.3431,0.8093,0,0.2907,"WV",130,0
"6727","25159",0.6414,0.6095,0.3165,0.5552,"WV",5711,1
"6728","26031",0.6905,0.7503,0.2583,0.4984,"WV",1612,1
"6729","25535",0.3094,0.4901,0.2029,0.1608,"WV",3041,0
"6730","25846",0.8765,0.9593,0.3811,0.0693,"WV",387,1
"6731","25917",0.83,0.9493,0.3072,0.538,"WV",2053,0
"6732","26056",0.0158,0.0916,0,0,"WV",174,0
"6733","25161",0.8544,0.9602,0.4245,0.0966,"WV",330,0
"6734","25119",0.6471,0.4101,0,0.0607,"WV",558,0
"6735","26033",0.767,0.7786,0.0901,0.501,"WV",2850,0
"6736","25090",0.278,0.6227,0,0.3398,"WV",123,1
"6737","26576",0.4054,0.4883,0.5945,0.0478,"WV",204,0
"6738","26559",0.5846,0.4661,0.2583,0.2276,"WV",1290,1
"6739","25209",0.8923,0.9058,0.0789,0.7952,"WV",1207,0
"6740","24714",0.4086,0.9326,0,0.3072,"WV",127,0
"6741","25922",0.3748,0.6963,0,0.1065,"WV",305,0
"6742","25823",0.8379,0.8009,0.2799,0.2258,"WV",2344,0
"6743","24747",0.8651,0.9873,0.2002,0.4087,"WV",3091,0
"6744","24733",0.5403,0.6716,0,0.1017,"WV",870,0
"6745","25844",0.5205,0.9483,0,0.2807,"WV",1601,0
"6746","24729",0.7048,0.4432,0,0.3833,"WV",163,0
"6747","24869",0.9975,0.9985,0.1641,0.3687,"WV",334,0
"6748","25064",0.5328,0.7992,0.6028,0.8143,"WV",9502,1
"6749","25303",0.3859,0.6976,0.5148,0.3147,"WV",7101,1
"6750","24854",0.7877,0.1573,0.4265,0.5658,"WV",390,0
"6751","25510",0.3912,0.6541,0.3463,0.615,"WV",5394,1
"6752","25545",0.2326,0.8768,0.1008,0.3394,"WV",5289,1
"6753","26032",0.461,0.0175,0.3145,0.3206,"WV",1163,0
"6754","26753",0.6839,0.8421,0.4412,0.4545,"WV",6430,0
"6755","26074",0.8855,0.02,0.2666,0.5141,"WV",1218,0
"6756","24867",0.9958,0.5318,0.2057,0.6142,"WV",347,0
"6757","25916",0.7508,0.9695,0,0.3962,"WV",155,0
"6758","26155",0.7699,0.8841,0.1496,0.815,"WV",8356,1
"6759","24849",0.0918,0.3163,0,0.0728,"WV",356,0
"6760","26150",0.2623,0.7482,0.2002,0.4592,"WV",6194,1
"6761","26570",0.5082,0.6491,0.1727,0.2984,"WV",3612,0
"6762","25083",0.5396,0.736,0.1065,0.2843,"WV",635,0
"6763","25103",0.7482,0.7611,0,0.691,"WV",205,0
"6764","25035",0.9996,0.2654,0.2321,0.5729,"WV",1230,1
"6765","26588",0.7336,0.1962,0.1065,0.438,"WV",2834,0
"6766","26169",0.6599,0.127,0.1465,0.1819,"WV",769,0
"6767","26590",0.3488,0.1173,0,0.2862,"WV",775,0
"6768","25036",0.7646,0.9319,0.1921,0.0541,"WV",700,0
"6769","26241",0.655,0.6408,0.2212,0.9357,"WV",14645,1
"6770","26237",0.8726,0.9761,0,0.2349,"WV",563,0
"6771","26346",0.4566,0.7274,0,0.2033,"WV",1006,0
"6772","25266",0.7564,0.9949,0,0.1938,"WV",1017,0
"6773","25239",0.8582,0.9467,0.083,0.5083,"WV",1883,0
"6774","25241",0.0846,0.1231,0.1037,0.2139,"WV",1612,0
"6775","26224",0.4576,0.0297,0,0.0663,"WV",117,0
"6776","26757",0.814,0.9566,0.23,0.8873,"WV",6347,0
"6777","26808",0.3781,0.4275,0,0.3028,"WV",676,0
"6778","26623",0.8384,0.6773,0,0.204,"WV",1396,0
"6779","26705",0.5526,0.4552,0,0.5316,"WV",1178,0
"6780","25431",0.4763,0.5833,0,0.3738,"WV",267,0
"6781","26354",0.8242,0.7829,0.3784,0.7173,"WV",11149,1
"6782","26716",0.5138,0.4732,0,0.1838,"WV",932,0
"6783","26410",0.8737,0.3963,0.0925,0.2754,"WV",986,0
"6784","26260",0.6471,0.4321,0.1523,0.7027,"WV",1324,0
"6785","26426",0.7686,0.7006,0.3825,0.7175,"WV",7409,0
"6786","25446",0.074,0.1943,0.3145,0.4209,"WV",1638,0
"6787","24951",0.721,0.9597,0.0874,0.5858,"WV",1520,0
"6788","24945",0.4532,0.3928,0.2626,0.0844,"WV",403,0
"6789","24970",0.7749,0.588,0.4475,0.512,"WV",4371,0
"6790","24916",0.5564,0.762,0,0.1858,"WV",717,0
"6791","26571",0.7785,0.8313,0.1977,0.3217,"WV",2139,0
"6792","26560",0.5114,0.9652,0,0.244,"WV",142,0
"6793","26202",0.2695,0.1946,0,0.2565,"WV",687,0
"6794","25601",0.8311,0.8352,0.2212,0.8298,"WV",5008,1
"6795","24927",0.5739,0.5686,0,0.2591,"WV",185,0
"6796","24868",0.9703,0.9895,0.6944,0.5493,"WV",1156,0
"6797","24831",0.6096,0.4624,0.3767,0.3344,"WV",136,0
"6798","25505",0.8236,0.9934,0,0.3871,"WV",559,0
"6799","25638",0.7824,0.9365,0,0.2978,"WV",1056,0
"6800","25287",0.8414,0.0396,0.0925,0.688,"WV",1270,1
"6801","25672",0.8037,0.1577,0,0.3831,"WV",451,0
"6802","25053",0.9132,0.8067,0.3584,0.9859,"WV",4417,0
"6803","24861",0.9932,0.621,0.497,0.322,"WV",229,0
"6804","25148",0.7665,0.8669,0.1065,0.1842,"WV",291,0
"6805","25049",0.4447,0.1246,0.3079,0.3758,"WV",605,0
"6806","25193",0.9179,0.9968,0.1408,0.6481,"WV",329,0
"6807","25082",0.5306,0.6418,0.083,0.3355,"WV",1686,0
"6808","25205",0.5206,0.4783,0,0.2908,"WV",455,0
"6809","25547",0.9514,0.4635,0.1465,0.2342,"WV",1036,0
"6810","25637",0.9943,0.8667,0.1954,0.658,"WV",809,1
"6811","25260",0.8449,0.9006,0.2688,0.6007,"WV",1644,1
"6812","25088",0.7355,0.0661,0,0.3664,"WV",124,0
"6813","26288",0.8451,0.8652,0.0789,0.5611,"WV",3904,0
"6814","26707",0.8954,0.3962,0,0.1823,"WV",415,0
"6815","25427",0.4638,0.5599,0.4262,0.375,"WV",11823,0
"6816","25404",0.6545,0.8709,0.6098,0.6069,"WV",21859,1
"6817","25411",0.5544,0.3502,0.3998,0.6935,"WV",12850,0
"6818","26815",0.7,0.6458,0.3328,0.2381,"WV",732,0
"6819","26615",0.1454,0.0943,0,0.1216,"WV",260,0
"6820","26215",0.1652,0.0497,0,0.1573,"WV",226,0
"6821","26038",0.2733,0.6924,0.1408,0.1933,"WV",2737,1
"6822","25555",0.6199,0.6366,0,0.3453,"WV",1910,0
"6823","26586",0.6398,0.0761,0,0.0779,"WV",205,1
"6824","25879",0.9934,0.9997,0,0.3066,"WV",873,0
"6825","25085",0.9332,0.9809,0.1217,0.581,"WV",949,0
"6826","25904",0.8598,0.3108,0,0.3453,"WV",278,0
"6827","25507",0.5683,0.6172,0.1313,0.5795,"WV",894,1
"6828","25969",0.4992,0.9514,0,0.5236,"WV",942,0
"6829","25701",0.6615,0.5784,0.6101,0.8886,"WV",23267,1
"6830","25008",0.7704,0.9255,0,0.1319,"WV",127,0
"6831","25841",0.8226,0.4881,0.5039,0.2741,"WV",699,0
"6832","25857",0.5615,0,0,0.0935,"WV",186,0
"6833","25140",0.9886,0.4646,0,0.2135,"WV",1334,0
"6834","25873",0.1833,0.4218,0,0.1866,"WV",698,1
"6835","24712",0.8982,0.5456,0.504,0.8938,"WV",2007,1
"6836","25920",0.4794,0.0608,0,0.0875,"WV",253,0
"6837","24737",0.8337,0.0523,0,0.3911,"WV",72,0
"6838","25811",0.2591,0.0497,0,0,"WV",139,0
"6839","25839",0.6467,0.3011,0,0.318,"WV",563,0
"6840","25705",0.6529,0.8359,0.5337,0.7335,"WV",20920,1
"6841","25313",0.4964,0.8149,0.6009,0.7742,"WV",13027,1
"6842","24845",0.6784,0.9649,0,0.3413,"WV",295,0
"6843","24851",0.9788,0.6985,0,0.3067,"WV",427,0
"6844","24870",0.9463,0.802,0.1783,0.7481,"WV",2590,1
"6845","24860",0.7836,0.4498,0,0.069,"WV",379,0
"6846","26505",0.7345,0.0231,0.6188,0.995,"WV",38243,1
"6847","25504",0.4399,0.6884,0.3593,0.8531,"WV",13001,1
"6848","24801",0.872,0.8687,0.7064,0.9882,"WV",4849,1
"6849","25143",0.5721,0.88,0.2774,0.6341,"WV",7937,1
"6850","25876",0.0073,0.0381,0,0,"WV",85,0
"6851","25559",0.4086,0.4603,0.1921,0.4745,"WV",1979,0
"6852","25506",0.923,0.6679,0.3798,0.8102,"WV",4744,0
"6853","25882",0.6917,0.9505,0.2212,0.4966,"WV",2652,0
"6854","24834",0.9691,0.0686,0,0.1559,"WV",324,0
"6855","25320",0.7551,0.7781,0.0852,0.4858,"WV",6324,0
"6856","25160",0.9951,0.0358,0,0.1573,"WV",173,0
"6857","26541",0.265,0.5382,0.0954,0.2251,"WV",3062,0
"6858","25520",0.5487,0.9,0.1065,0.125,"WV",1388,0
"6859","26717",0.5084,0.9917,0,0.2651,"WV",1127,0
"6860","26180",0.5726,0.4819,0.0978,0.3771,"WV",2188,0
"6861","25075",0.9844,0.5939,0,0.3735,"WV",492,0
"6862","25315",0.8854,0.9426,0.282,0.9043,"WV",3361,1
"6863","26554",0.6089,0.6871,0.5379,0.869,"WV",41949,1
"6864","26521",0.0839,0.863,0.1699,0.515,"WV",244,0
"6865","26575",0.9137,0.2088,0.0978,0.4382,"WV",868,0
"6866","26421",0.9921,0.452,0.1408,0.2582,"WV",236,0
"6867","26170",0.7031,0.7199,0.3399,0.8446,"WV",5911,0
"6868","26134",0.758,0.9123,0.1346,0.8637,"WV",1044,1
"6869","25437",0.3425,0.0116,0.344,0.0847,"WV",292,0
"6870","26146",0.5964,0.3272,0.1806,0.319,"WV",998,0
"6871","26141",0.8822,0.977,0.2358,0.2657,"WV",225,0
"6872","26151",0.8205,0.9808,0,0.2837,"WV",552,0
"6873","26330",0.2006,0.4411,0.468,0.6512,"WV",14500,1
"6874","26254",0.4137,0.7274,0,0.0399,"WV",369,0
"6875","26228",0.1674,0.0528,0,0,"WV",19,0
"6876","25268",0.9554,0.6858,0.0809,0.2177,"WV",765,0
"6877","25234",0.7669,0.2547,0.0954,0.2046,"WV",1567,0
"6878","25430",0.6139,0.6767,0.6027,0.4737,"WV",8214,0
"6879","25442",0.6207,0.3349,0.3086,0.1857,"WV",1519,0
"6880","26422",0.9444,0.3831,0.2761,0.1211,"WV",476,0
"6881","26660",0.341,0.2681,0,0.1989,"WV",254,0
"6882","26348",0.1525,0.1259,0,0.0837,"WV",76,0
"6883","26691",0.648,0.6348,0,0.7161,"WV",435,0
"6884","26656",0.8101,0.9391,0,0.3697,"WV",327,0
"6885","26617",0.0565,0.4348,0,0.0688,"WV",278,0
"6886","26680",0.6662,0.9909,0.2722,0.1354,"WV",185,0
"6887","26034",0.7348,0.9184,0.1861,0.6813,"WV",5063,1
"6888","26587",0.8201,0.4937,0,0.3169,"WV",384,0
"6889","26047",0.57,0.6544,0.1121,0.5483,"WV",6250,0
"6890","24915",0.63,0.8474,0.1008,0.1099,"WV",598,0
"6891","26149",0.7324,0.414,0.3256,0.523,"WV",2608,0
"6892","24879",0.9994,0.683,0.2321,0.137,"WV",695,0
"6893","25635",0.8797,0.6251,0.2373,0.4963,"WV",1403,0
"6894","25047",0.7779,0.7705,0,0.3191,"WV",378,0
"6895","25650",0.9012,0.4996,0,0.2156,"WV",450,0
"6896","25652",0.9544,0.3574,0.1153,0.7941,"WV",1220,0
"6897","25678",0.9829,0.5029,0.1548,0.6401,"WV",1585,0
"6898","25503",0.6154,0.2415,0,0.5931,"WV",908,0
"6899","25515",0.8574,0.6191,0.0954,0.4268,"WV",2455,0
"6900","25632",0.6002,0.1133,0,0.135,"WV",504,0
"6901","25646",0.834,0.9465,0.2785,0.2345,"WV",1023,1
"6902","25567",0.5452,0.3644,0.1065,0.1133,"WV",880,0
"6903","25674",0.9832,0.7963,0.0773,0.506,"WV",2893,0
"6904","26814",0.8399,0.9736,0.1121,0.3404,"WV",389,0
"6905","26833",0.7381,0.2066,0.3736,0.1691,"WV",2383,0
"6906","26807",0.4835,0.7114,0.1891,0.5511,"WV",2803,0
"6907","25401",0.8957,0.9083,0.7334,0.9576,"WV",14675,1
"6908","25413",0.5686,0.5415,0.5067,0.5483,"WV",8514,1
"6909","20135",0.2595,0.1804,0.456,0.1869,"VA",2835,0
"6910","25422",0.8155,0.3247,0.2166,0.3757,"WV",1717,0
"6911","26802",0.8824,0.921,0.2336,0.5431,"WV",1175,0
"6912","26621",0.9302,0.8506,0.0809,0.3509,"WV",1030,0
"6913","25511",0.9877,0.9135,0.083,0.5277,"WV",1005,0
"6914","25837",0.9605,0.3991,0,0,"WV",294,0
"6915","25942",0.7711,0.3595,0,0.3535,"WV",227,0
"6916","25139",0.2383,0.5288,0.1806,0,"WV",346,0
"6917","25168",0.5241,0.8339,0.257,0.4452,"WV",2182,0
"6918","25033",0.6471,0.5335,0.2057,0.8768,"WV",1887,0
"6919","25040",0.0794,0.633,0.2428,0,"WV",521,1
"6920","25936",0.6986,0.0489,0,0,"WV",79,0
"6921","26572",0.6567,0.2402,0,0.1433,"WV",407,0
"6922","25855",0.8065,0.4444,0,0.1424,"WV",224,1
"6923","26003",0.4246,0.5786,0.4533,0.8697,"WV",42573,1
"6924","25302",0.5943,0.7163,0.6017,0.6655,"WV",14795,1
"6925","25979",0.944,0.9542,0.2761,0.5585,"WV",699,0
"6926","24740",0.7486,0.9508,0.4895,0.8724,"WV",30588,1
"6927","25880",0.8987,0.9855,0.6551,0.9098,"WV",6262,1
"6928","25836",0.8365,0.883,0,0.1013,"WV",683,1
"6929","25825",0.3968,0.3801,0.4926,0.222,"WV",2653,0
"6930","25702",0.9417,0.8496,0.3847,0.7916,"WV",7823,1
"6931","26104",0.4769,0.7961,0.3861,0.7601,"WV",16530,1
"6932","25871",0.9848,0.9946,0.1861,0.4816,"WV",582,1
"6933","24701",0.8628,0.915,0.6374,0.8894,"WV",20891,1
"6934","24731",0.5401,0.5052,0,0.1229,"WV",302,0
"6935","24818",0.9826,0.715,0,0.3847,"WV",1045,0
"6936","26059",0.3034,0.6254,0.4474,0.3844,"WV",2437,0
"6937","26060",0.3871,0.6538,0.358,0.1774,"WV",2111,0
"6938","25845",0.8567,0.2743,0,0.3288,"WV",771,0
"6939","25826",0.3447,0.5029,0.3122,0.1075,"WV",169,0
"6940","24716",0.6187,0.9751,0,0.3008,"WV",460,0
"6941","24847",0.6097,0.1056,0,0.0765,"WV",302,0
"6942","24719",0,0.4696,0,0.1043,"WV",216,0
"6943","24828",0.9752,0.8737,0,0.5332,"WV",815,0
"6944","25045",0.8513,0.8135,0.3126,0.7133,"WV",5450,0
"6945","26534",0.9185,0.9295,0.1861,0.5824,"WV",1952,1
"6946","25202",0.1643,0.2684,0,0.1588,"WV",1159,0
"6947","26582",0.7378,0.6673,0.1091,0.5445,"WV",5305,0
"6948","25124",0.2691,0.1874,0.0901,0.5761,"WV",1389,0
"6949","26250",0.9088,0.843,0.403,0.9638,"WV",5296,0
"6950","26416",0.8066,0.4935,0.4604,0.9095,"WV",7612,0
"6951","26201",0.8362,0.5029,0.2002,0.8967,"WV",20187,0
"6952","26349",0.9999,0.3264,0,0.098,"WV",100,0
"6953","26412",0.8146,0.4474,0.1437,0.3632,"WV",641,0
"6954","26722",0.6979,0.651,0.1037,0.4176,"WV",1007,0
"6955","26601",0.8528,0.5376,0.3947,0.9369,"WV",4886,0
"6956","26624",0.8282,0.5618,0,0.6451,"WV",2769,0
"6957","26817",0.6681,0.5305,0,0.2647,"WV",315,0
"6958","26444",0.7516,0.4364,0.3533,0.3869,"WV",3784,0
"6959","26259",0.8366,0.0528,0,0.6954,"WV",232,0
"6960","26152",0.7207,0.0066,0,0,"WV",148,0
"6961","26263",0.6674,0.6176,0,0.2353,"WV",314,0
"6962","26411",0.2276,0.1857,0.1699,0.2306,"WV",905,0
"6963","25235",0.9912,0.8095,0,0.2093,"WV",750,0
"6964","26636",0.9471,0.2659,0.1346,0.3197,"WV",407,0
"6965","26443",0.389,0.0689,0.2002,0.2613,"WV",247,0
"6966","26276",0.5509,0.1955,0.1313,0.1133,"WV",199,0
"6967","26035",0.243,0.5435,0.4371,0.2395,"WV",2512,0
"6968","24986",0.8408,0.9156,0.5038,0.9781,"WV",5819,1
"6969","26568",0.8502,0.8342,0,0.3079,"WV",624,1
"6970","26075",0.5793,0.9922,0.1548,0.2835,"WV",477,0
"6971","24901",0.6326,0.473,0.4918,0.8214,"WV",8979,1
"6972","26167",0.6779,0.3687,0,0.4721,"WV",966,0
"6973","26690",0.7936,0.6462,0.1727,0.2233,"WV",579,0
"6974","24941",0.6926,0.3821,0.282,0.2447,"WV",1365,0
"6975","25059",0.633,0.9453,0,0.561,"WV",474,0
"6976","25565",0.8538,0.8529,0.1008,0.3185,"WV",630,0
"6977","26209",0.4991,0.1593,0,0.3258,"WV",160,0
"6978","24934",0.5293,0.6465,0,0.3302,"WV",394,0
"6979","26208",0.9059,0.1302,0.0789,0.3344,"WV",821,0
"6980","24892",0.7945,0.8325,0.0925,0.5205,"WV",1435,0
"6981","25253",0.4561,0.5723,0.4106,0.3314,"WV",2163,0
"6982","25524",0.9672,0.7553,0.0852,0.4617,"WV",3388,0
"6983","25529",0.9668,0.7951,0.1861,0.6105,"WV",1149,0
"6984","25625",0.5825,0.6752,0.3056,0.2582,"WV",1411,0
"6985","26678",0.7618,0.5409,0,0.2428,"WV",1234,0
"6986","25203",0.166,0.9999,0,0.1544,"WV",88,0
"6987","24884",0.8224,0.9592,0,0.6792,"WV",442,0
"6988","24946",0.7289,0.4948,0.1578,0.5794,"WV",1642,0
"6989","26836",0.6184,0.8746,0.7702,0.4448,"WV",6585,0
"6990","26801",0.5505,0.6607,0.502,0.3303,"WV",1337,0
"6991","26266",0.3401,0.0766,0,0.1195,"WV",85,0
"6992","26273",0.9285,0.076,0.1977,0.9767,"WV",1801,0
"6993","25405",0.4501,0.3779,0.6888,0.8211,"WV",13551,1
"6994","26296",0.0139,0.0554,0,0,"WV",189,0
"6995","25512",0.9783,0.6618,0,0.199,"WV",1160,0
"6996","26040",0.5792,0.4742,0.23,0.5476,"WV",1840,1
"6997","25868",0.0374,0.1774,0,0.1046,"WV",255,0
"6998","25070",0.2922,0.8607,0.1921,0.4596,"WV",1873,1
"6999","25115",0.4897,0.5215,0,0,"WV",205,1
"7000","26563",0.819,0.2559,0.4027,0.3314,"WV",304,0
"7001","25951",0.8803,0.9021,0.2799,0.7569,"WV",5953,0
"7002","25978",0.4906,0.99,0,0.242,"WV",623,0
"7003","25311",0.6477,0.7041,0.6132,0.9691,"WV",10523,1
"7004","24935",0.1017,0.195,0.4555,0.0902,"WV",552,0
"7005","24981",0.3713,0.4749,0.2978,0.1,"WV",664,0
"7006","25971",0.2479,0.481,0.0809,0.5084,"WV",1122,0
"7007","25921",0.9284,0.9878,0.0978,0.8114,"WV",2325,1
"7008","24715",0.9019,0.6751,0.1408,0.2636,"WV",366,0
"7009","25864",0.9687,0.3461,0.1699,0.3728,"WV",275,0
"7010","24823",0.687,0.3911,0.1008,0.1208,"WV",519,0
"7011","25112",0.4304,0.0054,0.271,0.1455,"WV",152,1
"7012","26187",0.149,0.5131,0.1465,0.5366,"WV",5955,1
"7013","26763",0.5256,0.3447,0.1977,0.376,"WV",1448,0
"7014","26508",0.2873,0.1672,0.5044,0.7964,"WV",32689,1
"7015","25537",0.5983,0.5216,0.0778,0.7596,"WV",1533,0
"7016","26767",0.4895,0.6525,0.4712,0.1873,"WV",445,1
"7017","25848",0.92,0.7677,0,0.6143,"WV",541,0
"7018","26501",0.6108,0.2072,0.4743,0.9522,"WV",20374,1
"7019","25086",0.641,0.6006,0.1191,0.4605,"WV",735,1
"7020","26543",0.8501,0.4212,0.4805,0.3436,"WV",256,1
"7021","25214",0.9414,0.6359,0,0.0498,"WV",654,0
"7022","25309",0.4863,0.5687,0.5615,0.9099,"WV",13409,1
"7023","26142",0.4644,0.5941,0.3352,0.2557,"WV",2880,1
"7024","25136",0.9423,0.4538,0.3996,0.9687,"WV",1863,1
"7025","26283",0.3566,0.6838,0.1921,0.1811,"WV",1886,0
"7026","26419",0.7699,0.6734,0.3025,0.244,"WV",1204,0
"7027","24977",0.949,0.1299,0,0.621,"WV",594,0
"7028","25649",0.8541,0.1572,0,0.1048,"WV",1359,0
"7029","24954",0.7034,0.7845,0.1313,0.8499,"WV",3763,0
"7030","24944",0.5239,0.5021,0.138,0.2665,"WV",525,0
"7031","24813",0.656,0.5096,0,0.3105,"WV",411,0
